function	SM001	SM002	SM003	SM004	SM005	SM006	SM007	SM008	SM009	SM010	SM011	SM012	SM013	SM014	SM015	SM016	SM017	SM018	SM019	SM020	SM021	SM022	SM023	SM024	SM025	SM026	SM027	SM028	SM029	SM030	SM031	SM032	SM033	SM034	SM035	SM036	SM037	SM038	SM039	SM040	SM041	SM042	SM043	SM044	SM045	SM046	SM047	SM048	SM049	SM050	SM051	SM052	SM053	SM054	SM055	SM056	SM057	SM059	SM060	SM061	SM062	SM063	SM064	SM065	SM066	SM067	SM068	SM069	SM070	SM071	SM072	SM073	SM074	SM075	SM076	SM077	SM078	SM079	SM080	SM081	SM082	SM083	SM084	SM085	SM086	SM087	SM088	SM089	SM090	SM091	SM092	SM093
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN	4815.51	135.04000000000002	2180.57	863.0	2911.42	3431.1600000000003	26.5	13158.62	2839.0	479.42	107.14	438.0	228.72000000000003	1346.54	3233.32	384.14	1707.46	606.7	27683.74	150.74	800.86	4785.84	0.0	838.39	1392.5	123.5	2299.26	4921.17	2249.58	67.5	379.5	1936.5	504.33	2175.0	4850.86	2742.74	2002.19	1463.5	5.140000000000001	7142.0	370.64	20.05	14.5	34.24	747.4200000000001	3765.75	10.0	339.16	0.0	2717.42	1766.86	91.5	1579.5	718.64	14982.06	2787.5	767.5	50277.7	4992.0	22682.960000000003	248.78	527.5	220.53	1244.0	2758.68	6570.5	40.33	17051.29	3406.58	1227.54	2244.74	21100.750000000004	118.23	228.41	80.78999999999999	3222.16	8611.699999999999	7004.599999999999	8031.12	6914.09	9553.19	528.6999999999999	17780.59	1376.48	22858.0	19226.35	30.3	10114.66	21864.21	354.20000000000005	2844.58	4145.02
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN	4069.27	3628.52	65.21000000000001	18.0	8.21	398.58	9.0	6241.799999999999	107.83	289.71000000000004	1.57	243.25	17.86	800.52	1739.91	96.57	1190.77	299.35	13856.87	20.37	1527.43	1674.13	0.0	293.86	0.0	124.17	1085.88	2556.0	47.58	2.0	0.0	19.5	103.0	7.5	1.43	7939.37	1518.45	29.5	2.5700000000000003	3318.0	164.07	4.529999999999999	3.0	0.62	279.25	53.5	12.0	474.6600000000001	42.0	29.42	710.85	80.0	173.25	1.57	360.03	0.0	2.67	25138.85	352.0	10810.11	35.95	9627.67	307.48	13.0	176.09	3.5	3.0	13678.42	13330.999999999998	752.6099999999999	1060.21	37076.71000000001	1644.95	331.19	18.27	43.58	192.85	1029.89	246.06	4422.28	4723.93	321.43	4965.13	68.99000000000001	0.0	13098.39	9.15	0.0	20520.64	468.19	1420.4499999999998	663.4300000000001
ALDHDEHYDROG-RXN	4264.459999999999	13669.38	23809.63	10883.95	8300.42	5209.15	18479.5	7264.659999999999	10086.83	16378.19	448.18	925.71	6.25	20718.87	8028.33	3942.07	15594.08	620.2	190.43	345.62	7074.36	78494.54999999999	2178.5	15917.84	14185.5	3052.05	5293.79	14039.59	38021.83	1244.66	20393.0	98903.42	6891.249999999999	8496.4	18776.17	31291.12	6744.43	24726.53	21067.34	29628.92	13126.079999999998	15185.2	180.0	55.62	6100.58	4267.84	16214.92	53911.11	3863.36	19501.25	5395.04	11849.21	14372.34	2071.67	8795.720000000001	5520.83	1556.75	54.0	33555.14	12041.18	73231.37	8530.43	5433.29	10291.21	6612.3	20284.0	1119.02	16161.96	57161.65	9776.77	1576.85	31615.82	37628.37	1845.64	22129.89	11470.67	19803.83	3999.77	13388.09	9887.99	859.97	91730.76	15597.3	9480.25	1910.0	46916.810000000005	35405.18	19255.77	54773.27999999999	18484.46	6551.75	22387.66
ALDOSE-1-EPIMERASE-RXN	18531.56	32410.19	14055.77	32040.12	34522.36	44435.72	39976.25	26422.93	104309.15	67561.94	16360.41	10719.9	677.75	39899.34	48995.68	37123.13	33835.920000000006	32073.55	13894.87	19822.49	47344.09	33000.98	45495.75	55274.130000000005	58250.91	90224.24	33163.59	41101.96	8356.98	128378.0	12708.0	2910.5	65773.45999999999	53126.16	44155.65	32740.02	43888.25	25028.28	29865.89	35033.590000000004	53501.47	95250.86	72050.25	169652.62	80976.57	115287.9	65979.07	40845.09	29141.17	70325.21	99126.78	44344.9	19875.31	34319.93	45611.17	79507.96	7333.299999999999	25140.85	39968.03	28313.91	55241.130000000005	75933.05	108677.71	84537.77000000002	96836.24	27519.74	108712.67	49865.1	16830.93	66064.55	35686.5	43492.880000000005	102156.88	104207.65	77778.21999999999	51638.78	37552.5	58103.11	36602.71	27330.21	43533.98	32532.94	36666.9	54456.56999999999	53054.0	13616.64	61979.87	51938.73	7626.41	61007.01	66171.73	47781.41
ALDOSE1EPIM-RXN	18531.56	32410.19	14055.77	32040.12	34522.36	44435.72	39976.25	26422.93	104309.15	67561.94	16360.41	10719.9	677.75	39899.34	48995.68	37123.13	33835.920000000006	32073.55	13894.87	19822.49	47344.09	33000.98	45495.75	55274.130000000005	58250.91	90224.24	33163.59	41101.96	8356.98	128378.0	12708.0	2910.5	65773.45999999999	53126.16	44155.65	32740.02	43888.25	25028.28	29865.89	35033.590000000004	53501.47	95250.86	72050.25	169652.62	80976.57	115287.9	65979.07	40845.09	29141.17	70325.21	99126.78	44344.9	19875.31	34319.93	45611.17	79507.96	7333.299999999999	25140.85	39968.03	28313.91	55241.130000000005	75933.05	108677.71	84537.77000000002	96836.24	27519.74	108712.67	49865.1	16830.93	66064.55	35686.5	43492.880000000005	102156.88	104207.65	77778.21999999999	51638.78	37552.5	58103.11	36602.71	27330.21	43533.98	32532.94	36666.9	54456.56999999999	53054.0	13616.64	61979.87	51938.73	7626.41	61007.01	66171.73	47781.41
ALGINATE-SYNTHASE-RXN	84.0	0.0	7.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	70.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	644.0	0.0	0.0	0.0	0.0	127.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5255.5	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5	8.0	0.0	0.0	0.0	472.5	0.0	0.0	0.0	191.5	0.0	0.0	0.0	0.0	0.0	0.0	6400.0	584.4	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	284.0	133.0	0.0	0.0
ALKANAL-MONOOXYGENASE-FMN-LINKED-RXN	10514.13	1799.38	2011.0	18205.75	18790.25	33593.5	1806.5	6118.59	98859.5	66710.47	512.75	7127.38	359.79	18275.0	5732.0	12167.5	15870.25	24556.0	50.0	11812.37	28228.5	32608.13	21924.5	37548.55	12601.5	25877.25	5312.93	8886.75	974.0	90879.5	0.0	893.25	38587.85	17569.0	11993.0	10627.12	9697.25	146.75	722.5	14487.75	26283.5	67305.0	31289.5	126577.62	17789.25	50426.25	39041.25	3173.0	16020.0	9812.5	36442.0	16417.5	7771.5	11631.67	2469.75	45682.75	750.92	2.0	13215.75	10647.13	8510.66	40555.0	41727.5	43324.75	48217.0	22792.67	11508.89	33.1	8726.5	10467.5	17767.0	24811.24	5432.38	1019.25	37720.25	2499.62	8409.75	26636.87	811.0	9120.5	2390.75	1835.0	13354.71	21714.33	25353.0	134.25	2954.0	18193.75	1452.5	30193.85	15860.75	11698.67
ALKANE-1-MONOOXYGENASE-RXN	21.0	0.0	2021.07	25.0	50.5	283.0	0.0	12.0	2621.5	82.0	0.0	3.9	0.0	70.5	18.8	0.0	3.33	32.4	6.0	0.0	133.5	4804.5	0.0	0.0	5.5	3.0	127.5	45.5	1186.0	56.5	0.0	1905.5	0.0	0.0	0.0	5255.5	8.5	4.5	0.0	0.0	17.0	14.33	6.5	0.0	318.5	10.5	8.0	10.0	0.0	2.0	792.0	32.5	1533.5	111.5	223.0	67.5	483.5	0.0	10.0	12.0	152.0	6412.5	158.34	375.0	345.1	570.5	0.0	2561.29	3090.17	48.870000000000005	76.2	8598.67	12.0	31.630000000000003	51.73	0.0	0.0	0.6	0.0	3.69	24.200000000000003	2.84	0.0	0.0	0.0	44.0	0.0	0.0	136.43	133.0	12.0	1.0
ALKAPHOSPHA-RXN	4048.11	881.27	11900.49	2585.25	6601.21	905.08	6632.75	8245.02	124.33	314.21000000000004	750.0	222.45	122.86	6753.52	4683.06	5171.139999999999	7934.51	1990.05	13654.44	423.12	8441.43	2454.28	1068.5	1812.51	2836.75	14012.52	10095.67	10533.75	4648.79	40.0	186.5	12.5	211.29	7519.75	3444.18	7914.37	9193.94	9024.79	1393.32	6195.67	806.0699999999999	20.28	15.0	102.62	1182.09	13234.0	3002.25	2456.03	472.42	2305.01	4253.48	402.96	155.17000000000002	1455.32	509.78	1663.0	69.5	25084.85	4654.5	9538.69	285.95	9774.17	633.5	1454.68	4645.4400000000005	738.8299999999999	0.0	57922.51	6083.22	1373.49	1224.56	19712.04	354.12	1028.51	2595.37	9662.58	3698.55	5976.09	9641.31	13143.86	13677.46	288.43	14533.03	5501.84	3238.5	6538.360000000001	6405.65	15896.5	21123.14	5008.3	17571.38	8437.68
ALKYLMERCURY-LYASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.5	0.0	0.0	0.0	0.0	0.0	0.0
ALLANTOATE-DEIMINASE-RXN	1.86	60.14	50.0	18.0	1.71	397.38000000000005	9.0	0.0	68.4	198.71	1.57	145.42	28.46	673.27	1604.01	211.57	30.86	202.15	13654.44	36.0	23.43	38.0	0.0	29.86	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	35.0	0.0	1.43	6.0	65.43	0.0	2.5700000000000003	8.0	0.57	0.86	0.0	2.0	0.0	0.2	0.0	0.0	0.0	0.0	4.43	5.0	0.0	1.57	96.28	0.0	0.0	25084.85	5.0	3.43	27.71	0.0	0.0	0.0	160.29	0.0	0.0	1423.25	30.42	580.0	806.27	6177.3	40.15	100.14	8.57	43.58	108.85000000000002	1058.13	104.56	297.71	4568.76	1.43	68.00000000000001	228.99	0.0	6026.96	9.15	0.0	71.14	86.71000000000001	1416.89	198.43
ALLANTOICASE-RXN	0.0	0.0	6.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.55	0.0	35.25	37.6	0.0	0.0	64.8	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0	63.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2631.75	2.5	0.0	0.0	0.0	0.0	8.33	0.0	0.0	2.0	5.25	4.0	0.0	0.0	0.0	236.25	0.0	0.0	0.0	95.75	0.0	0.0	0.0	0.0	0.0	0.0	3200.0	8.870000000000001	4.0	19.200000000000003	0.0	0.0	1078.17	0.0	97.74	152.4	17209.34	0.0	63.260000000000005	26.130000000000003	0.0	0.0	1.2	0.0	5.66	48.400000000000006	2.84	0.0	0.0	0.0	10.0	0.0	0.0	20043.5	66.5	6.0	0.0
ALLANTOINASE-RXN	18.86	2577.39	6277.75	6164.0	4492.21	1004.38	938.0	1611.0	5134.4	430.71	16.57	153.42000000000002	133.46	682.77	1933.71	5785.57	11851.77	202.15	13660.44	1654.0	4682.43	9706.23	883.0	856.68	76.0	24279.25	14275.5	16259.67	3155.5	67.0	0.0	1158.5	104.08	11781.75	497.53	47.5	10146.43	3780.0	200.82	1617.25	326.82	25.61	18.0	33.0	877.9200000000001	27445.2	297.25	607.5799999999999	417.42	3803.42	1720.6	278.92	922.67	1326.57	267.03000000000003	4018.25	9587.6	25084.85	1441.0	1466.43	237.71	71.0	69.75	658.5	681.0899999999999	1987.33	40.33	15338.67	13242.69	944.67	837.61	9438.96	1021.15	4251.55	5830.99	8847.58	1653.1	4456.09	6812.06	5607.79	10851.59	16.93	6407.48	6357.59	196.25	42043.96	1057.15	18748.91	1894.64	3345.96	16181.14	3481.59
ALLOPHANATE-HYDROLASE-RXN	21.0	0.0	1954.4	25.0	50.5	248.0	0.0	5315.0	2523.5	70.0	0.0	10.4	0.43	0.0	18.8	0.0	0.0	32.4	0.0	0.0	109.5	4636.75	0.0	3.0	5.5	3.0	0.0	45.5	911.0	25.5	0.0	577.5	0.0	0.0	0.0	6.0	368.84	4.5	0.0	0.0	3.0	14.33	6.5	0.0	134.5	20.0	0.0	10.0	0.0	2.0	113.5	14.5	447.5	12.5	31.5	26.5	230.5	17.86	10.0	8793.0	83.0	12.5	151.67000000000002	148.0	148.1	217.5	0.0	2129.96	8780.5	61.870000000000005	63.67	9912.84	783.0	92.3	51.73	0.0	0.0	0.6	0.28	3.26	24.200000000000003	2.84	0.0	0.14	0.0	0.0	0.0	0.0	20179.93	0.0	6.0	0.0
ALLOSE-KINASE-RXN	1.86	60.14	808.0	18.0	11.21	447.08	1780.0	0.0	66.0	198.71	1.57	445.42	17.86	673.27	1604.01	142.32	5.86	202.15	13654.44	17.0	13.18	12.0	21.0	0.86	0.0	1980.0	138.0	0.0	1087.0	141.0	0.0	0.0	0.0	0.0	9.43	56.25	10.93	0.0	866.5699999999999	8.25	95.57	0.86	0.0	0.0	55.0	0.0	2182.0	17.0	0.0	0.0	379.93	65.75	0.0	1.57	404.03	3.5	243.0	25084.85	76.0	3.43	51.71	22.5	596.0	67.25	167.29	0.0	0.0	22.0	2038.92	602.0	806.27	6177.3	40.15	63.14	8.57	56.58	197.6	1026.17	140.56	298.71	4585.76	1.43	168.25	119.74	1180.0	6026.96	1778.15	0.0	77.64	83.71000000000001	1416.29	144.93
ALPHA-AMYL-RXN	12974.0	24163.29	9070.17	7233.9	5848.55	10764.35	6691.68	20694.76	7446.07	1863.02	13992.55	2745.31	375.61	10200.04	43076.42	14131.24	2844.38	1171.3	27684.74	4215.28	6358.52	8093.289999999999	32024.0	6011.8	42500.16	31523.51	9174.53	21622.87	7023.99	37967.0	1644.0	2293.6	21574.79	17828.42	31293.7	24075.59	11135.92	2381.5	3846.52	22956.89	28686.08	28114.22	40341.5	41952.36	18095.210000000003	31765.54	25400.21	28507.97	13555.68	28663.58	50078.26	15723.490000000002	18987.92	21521.27	47385.49	30939.99	1935.34	50277.7	30661.67	29338.230000000003	38920.93	34064.600000000006	72109.83	30464.11	38002.600000000006	27906.83	69383.11	3040.42	10654.85	55916.47	18526.54	16209.15	590.63	22833.77	12127.56	57819.530000000006	33101.81	27706.75	40729.25	20059.76	42138.810000000005	22966.26	31199.870000000003	22403.41	44450.25	48675.98	9432.85	9636.58	45218.77	42683.98	12591.93	20824.79
ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN	0.0	0.0	19.0	0.0	0.0	0.8	5.0	0.0	31.57	0.0	0.0	0.0	10.6	18.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	33.0	0.0	11.0	0.0	0.0	0.0	0.0	891.83	9.0	0.0	0.0	8.0	0.0	0.0	16.0	0.0	0.0	2.0	10.0	10.0	0.0	5.0	35.0	0.0	0.2	6.0	0.0	0.0	5.5	4.0	0.0	0.0	0.0	4.5	4.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	7.0	4.0	0.0	14.6	251.67	5.0	0.0	77.33	5.5	5.0	0.0	0.0	17.0	9.67	0.0	0.0	0.0	0.0	0.0	160.0	0.0	35969.0	4.33	0.0	9.5	16.5	0.6	0.0
ALPHAGALACTOSID-RXN	890.31	5856.57	11938.97	1893.25	2753.79	1753.34	14700.35	16128.95	326.1	770.21	2261.23	7137.3	247.26	20457.98	7907.120000000001	10807.07	3936.61	1986.65	14105.869999999995	4285.33	4231.42	1998.81	13997.5	2853.03	24926.41	19052.58	5855.93	6259.25	6288.83	19483.0	734.5	249.75	10957.47	8003.92	17340.940000000002	12066.15	22147.76	5951.0	5193.57	10425.62	12794.68	11485.36	20377.33	22915.24	47733.53	13297.05	22482.95	3269.5	7037.34	4190.38	26567.950000000004	7422.5	8104.87	14086.82	18497.1	13516.66	35841.08	27544.42	17365.739999999998	22460.66	1256.23	15607.75	20238.33	14445.16	23350.78	5661.5	14372.27	14618.9	12053.51	7861.429999999999	6489.31	8413.93	56686.58	1003.63	4994.52	7381.84	10206.96	22912.02	28318.66	3252.5600000000004	9098.62	610.9300000000001	14481.55	12039.49	16097.1	14377.32	15421.05	2944.27	3373.79	5986.250000000001	12028.19	9481.009999999998
ALTRO-OXIDOREDUCT-RXN	3999.61	60.52	3125.4	113.0	216.71	658.3800000000001	702.25	8728.49	68.4	209.71	27.57	220.2	28.46	673.27	1665.81	2743.57	959.86	234.55	13850.87	47.370000000000005	134.68	356.13	118.0	297.36	42.0	201.0	941.38	166.0	726.58	0.0	6.0	1.0	55.0	421.0	209.43	15.62	618.9300000000001	1.0	277.57	555.5	59.57	0.86	0.0	2.62	11.0	37.2	858.0	74.0	18.0	500.0	569.4300000000001	213.75	6.0	12.57	113.28	25.25	0.0	25138.85	2163.5	14395.11	85.33	43.25	190.46	56.0	1638.89	7.0	9.0	1366.25	1551.33	653.8700000000001	944.8	14160.380000000005	75.53	163.94	55.47	167.57999999999998	1751.85	1439.6	7306.309999999999	366.54	5519.530000000001	262.93	5373.38	1171.99	381.0	6139.39	1186.15	120.0	80.14	192.85	5124.889999999999	1468.43
ALTRODEHYDRAT-RXN	4023.47	2245.52	3764.4	312.0	318.71000000000004	718.3800000000001	1201.25	8952.49	2402.4	229.71	27.57	817.2	28.46	867.27	1688.81	3175.57	1809.86	234.55	13838.87	50.370000000000005	372.68	863.13	118.0	399.36	77.0	226.0	1350.38	346.0	2164.58	121.0	844.0	693.0	83.0	957.0	866.4300000000001	2147.62	657.4300000000001	906.0	680.5699999999999	1505.5	134.57	383.86	5.0	35.62	97.0	491.2	2803.0	942.0	65.0	833.0	792.4300000000001	169.75	159.0	12.57	211.28	29.25	28.0	25138.85	3190.5	14704.11	891.3299999999999	43.25	267.46	458.0	1721.89	54.0	0.0	1670.25	2175.99	2186.87	1071.8	14230.380000000005	6069.53	366.94	55.47	451.58	1819.85	1477.6	7384.309999999999	2336.54	5712.530000000001	6041.93	5521.38	1811.99	409.0	6179.39	2020.15	1730.0	917.14	143.85000000000002	5174.889999999999	1668.43
AMACETOXID-RXN	48.75	0.38	0.0	0.0	0.0	0.0	0.0	1526.35	0.0	0.0	0.0	72.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37	2.0	0.88	0.0	0.0	0.0	0.0	883.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62	0.0	0.0	0.0	0.0	0.0	8.33	0.0	0.62	2.0	11.000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2741.3900000000003	8.620000000000001	0.0	32.75	0.0	0.0	0.0	0.0	987.75	0.0	0.0	0.0	14.240000000000002	6.38	33.5	22.58	0.0	0.0	1.62	3.0	0.0	0.0	264.34	4953.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMIDASE-RXN	0.0	3568.0	10082.8	127.0	275.0	1424.0	5.0	141.67000000000002	13108.83	501.0	0.0	99.55	0.0	74.75	186.6	0.0	0.0	64.8	0.0	6.0	2168.5	24561.5	0.0	304.0	27.5	32.67	527.25	3159.5	6119.0	282.5	0.0	9541.5	99.0	7.5	0.0	2703.25	1504.52	52.0	2.0	3486.0	92.0	33.67	35.5	0.0	1585.83	9.25	4.0	364.83	42.0	20.5	1971.42	376.5	7837.75	566.5	294.25	362.5	2433.5	0.0	407.0	131.5	760.0	3384.17	13.17	1840.0	1699.6999999999998	2856.0	80.0	188.5	28232.5	114.54	162.73000000000002	20079.84	1572.75	197.43	4.8	0.0	101.0	210.04	138.5	7.66	184.4	58.5	75.0	628.0	0.0	70.0	4.33	5.0	1494.0	432.34	16.16	633.0
AMINEOXID-RXN	48.75	0.38	0.0	0.0	0.0	0.0	0.0	1526.35	0.0	0.0	0.0	72.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37	2.0	0.88	0.0	0.0	0.0	0.0	883.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62	0.0	0.0	0.0	0.0	0.0	8.33	0.0	0.62	2.0	11.000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2741.3900000000003	8.620000000000001	0.0	32.75	0.0	0.0	0.0	0.0	987.75	0.0	0.0	0.0	14.240000000000002	6.38	33.5	22.58	0.0	0.0	1.62	3.0	0.0	0.0	264.34	4953.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMINEPHEN-RXN	48.75	0.38	0.0	0.0	0.0	0.0	0.0	1526.35	0.0	0.0	0.0	72.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37	2.0	0.88	0.0	0.0	0.0	0.0	883.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62	0.0	0.0	0.0	0.0	0.0	8.33	0.0	0.62	2.0	11.000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2741.3900000000003	8.620000000000001	0.0	32.75	0.0	0.0	0.0	0.0	987.75	0.0	0.0	0.0	14.240000000000002	6.38	33.5	22.58	0.0	0.0	1.62	3.0	0.0	0.0	264.34	4953.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMINO-ACID-RACEMASE-RXN	0.0	0.0	319.67	0.0	0.0	19.67	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	21.0	0.0	0.0	78.0	32.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	16.0	0.0	0.0	0.0	60.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	902.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33	0.0	554.0	0.0	0.43	0.0	0.0	32.0	305.0	0.0	38.9	35.0	137.0	132.43	184.0	0.0	0.0
AMINOBENZCOALIG-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	35.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2627.75	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25	4.0	0.0	0.0	0.0	236.25	0.0	0.0	0.0	95.75	0.0	0.0	0.0	0.0	0.0	0.0	3200.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.5	0.0	0.0
AMINOBUTDEHYDROG-RXN	4034.57	60.52	121.0	18.0	38.71	752.58	3324.0	7020.489999999999	323.0	235.71	11.57	235.55	17.86	708.52	1604.01	96.57	246.86	202.15	13838.87	20.37	4.43	99.88	0.0	179.53	0.0	0.0	969.88	45.67	47.58	0.0	0.0	0.0	129.67000000000002	0.0	463.43	3869.37	215.1	0.0	2299.57	5249.0	0.57	6.86	0.0	0.62	1615.0	36.25	1619.0	3.33	0.0	0.0	265.68	5.0	2590.34	6.57	215.36	4566.0	26.0	25138.85	10.0	11956.11	36.33	3220.0	403.86	191.0	515.29	15.0	3.0	677.91	124.99	4326.0	872.94	6863.37	53.53	115.96999999999998	9.82	2488.58	179.85000000000002	855.7500000000001	107.56	258.71	4615.0	262.93	4965.13	228.65	0.0	6060.89	4274.15	28.0	445.81	205.01	1423.96	544.4300000000001
AMINOCYL-TRNA-HYDROLASE-RXN	34963.450000000004	58139.16	38883.72	63660.02	48115.07	57207.27	59294.37	28390.86	116543.98	85258.29000000001	42447.73	14467.5	9811.36	59372.58	66510.84	49118.97	56839.92999999999	34082.1	27748.74	26455.23	74972.85	111672.81	58049.0	90912.73	95653.99	104270.52	42512.76	81538.5	48964.64	130106.16	34878.0	100073.1	88792.64	72119.73000000001	90846.01	80282.96	56483.78	37792.28	52378.42999999999	97005.25	102127.5	112370.84	77040.25	171646.74	100658.32	132235.06	125557.64	87252.56	69277.95	127045.3	108710.05	71423.38	47521.66	69637.27	145651.63	95690.75	38250.630000000005	50279.7	89892.65	35570.020000000004	127395.28	90906.2	141310.59	105944.4	107853.48	78185.41	112912.81	81858.32	74232.22	114330.05	53601.05	63267.98	140832.08	108061.39	109027.56	103449.83	91233.64	92173.99	101204.5	65748.59	107322.77	130497.41	72064.78	78272.11	113289.35	65611.29000000001	100149.03	93486.48	82312.53	83314.13999999998	71314.76	84503.12
AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN	1115.0	7.67	29.0	3318.25	737.58	1478.17	26078.25	149.32999999999998	1471.25	398.0	663.66	0.0	0.29	0.0	797.4	375.0	857.75	0.0	0.0	858.17	440.75	1157.0	1855.0	611.0	11388.41	2163.33	2056.17	2488.0	14.0	180.0	0.0	0.0	1087.17	8111.67	6838.0	6429.49	313.33	1326.0	25200.25	4290.0	4102.83	12.33	10472.58	0.0	1049.08	1686.25	2155.58	179.0	0.0	3806.83	9531.58	2904.0	1079.84	668.75	18934.0	989.17	1203.75	0.0	1088.0	348.0	1370.88	2177.17	6219.41	3639.16	5976.58	8508.25	8813.81	31170.67	14.0	5748.0	1060.0	79.0	53.0	16384.0	524.33	14606.0	2383.0	3171.0	3104.25	6487.25	24494.0	2.84	1957.0	4270.75	10840.75	1514.0	46230.75	715.75	556.25	69.33	1044.75	2149.08
AMINOPARATHION-PHOSPHATASE-RXN	0.38	0.38	0.0	0.0	0.0	0.0	0.0	629.99	0.0	0.0	0.0	72.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37	2.0	0.88	0.0	0.0	0.0	0.0	883.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	11.000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1464.13	6.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.240000000000002	6.38	32.0	0.0	0.0	0.0	1.62	3.0	0.0	0.0	261.5	4953.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
